ee_number,job_title,current_employment_status,project_code,original_hire_date,last_hire_date,los_in_days,termination_date,reason_code,left,fired,flsa_binary,Days_Since_Promotion,Days_Since_Demotion,Days_Since_Rehire,Days_Since_TransferIn,Days_Since_TransferOut,Days_Since_NewHire
325923,Laborer Renewables,T,55109,09/06/24,09/06/24,62,11/07/24,Resignation,1,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,116
325931,Helper Renewables,A,55091,09/06/24,01/23/2025,35,Unknown,Unknown,0,0,,NoEvent,NoEvent,-23,NoEvent,NoEvent,116
325955,Laborer Renewables,T,55117,09/10/24,09/10/24,51,10/31/2024,Lack of Work,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,112
325960,Quality Site Technician,A,55120,09/10/24,09/10/24,170,Unknown,Unknown,0,0,,NoEvent,NoEvent,NoEvent,-48,NoEvent,NoEvent
325967,Laborer Renewables,T,55117,09/10/24,09/10/24,51,10/31/2024,Lack of Work,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,112
325972,Operator Renewables,A,55086,09/17/2024,09/17/2024,163,Unknown,Unknown,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,105
325979,Laborer Renewables,T,55117,09/10/24,09/10/24,101,12/20/2024,Lack of Work,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,112
326004,Laborer Renewables,T,55094,09/17/2024,09/17/2024,60,11/16/2024,Lack of Work,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,105
326028,Laborer Renewables,T,55105,09/10/24,09/10/24,100,12/19/2024,Performance,0,1,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,112
326185,Laborer Renewables,T,55091,09/17/2024,09/17/2024,2,09/19/2024,Resignation,1,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,105
326192,Laborer Renewables,T,55097,09/17/2024,09/17/2024,80,12/06/24,Lack of Work,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,105
326202,Laborer Renewables,A,55123,09/18/2024,09/18/2024,162,Unknown,Unknown,0,0,,NoEvent,NoEvent,NoEvent,-6,NoEvent,104
326210,Laborer Renewables,T,55117,09/17/2024,09/17/2024,44,10/31/2024,Lack of Work,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,105
326265,Laborer Renewables,A,55091,09/25/2024,09/25/2024,155,Unknown,Unknown,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,97
326267,Laborer Renewables,A,55091,09/24/2024,01/27/2025,31,Unknown,Unknown,0,0,,NoEvent,NoEvent,-27,71,NoEvent,98
326389,Laborer Renewables,T,55097,09/17/2024,09/17/2024,52,11/08/24,Lack of Work,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,105
327691,Laborer Renewables,T,55097,09/17/2024,09/17/2024,52,11/08/24,Lack of Work,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,105
327753,Laborer Renewables,T,55094,09/17/2024,09/17/2024,60,11/16/2024,Lack of Work,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,105
327757,Laborer Renewables,T,55094,09/17/2024,09/17/2024,38,10/25/2024,Lack of Work,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,105
327764,Laborer Renewables,A,55091,09/25/2024,09/25/2024,155,Unknown,Unknown,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,97
323614,Laborer Renewables,T,55109,06/25/2024,06/25/2024,181,12/23/2024,Lack of Work,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,189
323635,Laborer Renewables,T,55723,06/25/2024,06/25/2024,63,08/27/2024,Other Job,1,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,189
323640,Foreman Renewables,T,55091,07/09/24,07/09/24,48,08/26/2024,Resignation,1,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,175
323645,Laborer Renewables,T,55109,06/25/2024,06/25/2024,153,11/25/2024,Lack of Work,0,0,,NoEvent,NoEvent,NoEvent,62,NoEvent,189
323649,Superintendent Renewbls,A,55105,07/08/24,07/08/24,234,Unknown,Unknown,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent
323656,Laborer Renewables,T,55074,06/26/2024,06/26/2024,209,01/21/2025,Lack of Work,0,0,,NoEvent,NoEvent,NoEvent,64,NoEvent,188
323656,Laborer Renewables,T,55074,06/26/2024,06/26/2024,209,01/21/2025,Lack of Work,0,0,,NoEvent,NoEvent,NoEvent,50,NoEvent,188
323656,Laborer Renewables,T,55074,06/26/2024,06/26/2024,209,01/21/2025,Lack of Work,0,0,,NoEvent,NoEvent,NoEvent,28,NoEvent,188
323662,Field Engineer,A,Not Applicable,07/08/24,07/08/24,234,Unknown,Unknown,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,176
323669,Truck Driver Renewables,T,55137,07/02/24,07/02/24,205,01/23/2025,Resignation,1,0,,NoEvent,NoEvent,NoEvent,-6,NoEvent,182
323672,Laborer Renewables,A,55113,06/26/2024,06/26/2024,246,Unknown,Unknown,0,0,,NoEvent,NoEvent,NoEvent,133,NoEvent,188
323678,Laborer Renewables,T,55097,06/26/2024,06/26/2024,64,08/29/2024,Other Job,1,0,,NoEvent,NoEvent,NoEvent,169,NoEvent,188
323689,Quality Site Manager,A,55091,07/15/2024,07/15/2024,227,Unknown,Unknown,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent
323704,Operator Renewables,T,55100,07/16/2024,07/16/2024,113,11/06/24,Lack of Work,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,168
323713,Laborer Renewables,T,55723,06/26/2024,06/26/2024,2,06/28/2024,Resignation,1,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,188
323714,Operator Renewables,T,55096,06/27/2024,06/27/2024,61,08/27/2024,Personal/Family,1,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,187
323731,Project Coordinator,T,55101,07/15/2024,07/15/2024,22,08/06/24,Resignation,1,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent
323750,Site Manager,T,55138,07/08/24,07/08/24,181,01/05/25,Resignation,1,0,,NoEvent,NoEvent,NoEvent,78,NoEvent,176
323760,Laborer Renewables,T,55109,07/09/24,07/09/24,139,11/25/2024,Lack of Work,0,0,,NoEvent,NoEvent,NoEvent,64,NoEvent,NoEvent
323764,Electrician App Renewable,T,55117,06/25/2024,06/25/2024,213,01/24/2025,Lack of Work,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,189
323770,Laborer Renewables,T,55097,06/27/2024,06/27/2024,120,10/25/2024,Moving,1,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,187
323780,Laborer Renewables,T,55100,07/16/2024,07/16/2024,124,11/17/2024,Lack of Work,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,168
323795,Helper Renewables,T,55113,07/17/2024,07/17/2024,146,12/10/24,Lack of Work,0,0,,NoEvent,NoEvent,NoEvent,64,NoEvent,167
323795,Helper Renewables,T,55113,07/17/2024,07/17/2024,146,12/10/24,Lack of Work,0,0,,NoEvent,NoEvent,NoEvent,14,NoEvent,167
323799,Electrician App Renewable,T,55117,07/01/24,07/01/24,158,12/06/24,Lack of Work,0,0,,NoEvent,NoEvent,NoEvent,106,NoEvent,183
323800,Helper Renewables,T,55123,07/01/24,07/01/24,206,01/23/2025,No Call-No Show,0,1,,NoEvent,NoEvent,NoEvent,78,NoEvent,183
323800,Helper Renewables,T,55123,07/01/24,07/01/24,206,01/23/2025,No Call-No Show,0,1,,NoEvent,NoEvent,NoEvent,-34,NoEvent,183
323803,Laborer Renewables,T,55100,07/16/2024,07/16/2024,122,11/15/2024,Lack of Work,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,168
323807,Laborer Renewables,A,55138,07/01/24,07/01/24,241,Unknown,Unknown,0,0,,NoEvent,NoEvent,NoEvent,78,NoEvent,183
323807,Laborer Renewables,A,55138,07/01/24,07/01/24,241,Unknown,Unknown,0,0,,NoEvent,NoEvent,NoEvent,-34,NoEvent,183
323809,Laborer Renewables,T,55109,07/01/24,07/01/24,161,12/09/24,Lack of Work,0,0,,NoEvent,NoEvent,NoEvent,71,NoEvent,183
323809,Laborer Renewables,T,55109,07/01/24,07/01/24,161,12/09/24,Lack of Work,0,0,,NoEvent,NoEvent,NoEvent,41,NoEvent,183
323816,Helper Renewables,A,55113,07/01/24,07/01/24,241,Unknown,Unknown,0,0,,NoEvent,NoEvent,NoEvent,141,NoEvent,183
323816,Helper Renewables,A,55113,07/01/24,07/01/24,241,Unknown,Unknown,0,0,,NoEvent,NoEvent,NoEvent,141,NoEvent,183
323818,Laborer Renewables,T,55100,07/16/2024,07/16/2024,124,11/17/2024,Lack of Work,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,168
323822,Laborer App Renewables,A,55138,07/01/24,02/03/25,24,Unknown,Unknown,0,0,,NoEvent,NoEvent,-34,106,NoEvent,183
323827,Helper Renewables,A,55105,07/01/24,07/01/24,241,Unknown,Unknown,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,183
323828,Laborer Renewables,T,55096,07/02/24,07/02/24,119,10/29/2024,Layoff Restructuring,0,1,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,182
323864,Laborer Renewables,A,55138,07/01/24,07/01/24,241,Unknown,Unknown,0,0,,NoEvent,NoEvent,NoEvent,-51,NoEvent,183
323866,Laborer Renewables,A,55138,07/01/24,07/01/24,241,Unknown,Unknown,0,0,,NoEvent,NoEvent,NoEvent,-51,NoEvent,183
323869,Laborer Renewables,A,55138,07/01/24,07/01/24,241,Unknown,Unknown,0,0,,NoEvent,NoEvent,NoEvent,-51,NoEvent,183
323871,Laborer Renewables,A,55138,07/01/24,07/01/24,241,Unknown,Unknown,0,0,,NoEvent,NoEvent,NoEvent,-51,NoEvent,183
323880,Laborer Renewables,T,55105,07/01/24,07/01/24,212,01/29/2025,Lack of Work,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,183
323894,Laborer Renewables,T,55101,07/03/24,07/03/24,116,10/27/2024,Personal/Family,1,0,,NoEvent,NoEvent,NoEvent,134,NoEvent,181
323899,Laborer Renewables,T,55143,07/10/24,07/10/24,145,12/02/24,Policy Viol-Drug/Alcohol,0,1,,NoEvent,NoEvent,NoEvent,90,NoEvent,174
323899,Laborer Renewables,T,55143,07/10/24,07/10/24,145,12/02/24,Policy Viol-Drug/Alcohol,0,1,,NoEvent,NoEvent,NoEvent,43,NoEvent,174
323900,Laborer Renewables,T,55096,07/03/24,07/03/24,24,07/27/2024,Personal/Family,1,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,181
323904,Operator Renewables,T,55100,07/02/24,07/02/24,70,09/10/24,Personal/Family,1,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,182
323909,Laborer Renewables,T,55105,07/02/24,07/02/24,234,02/21/2025,Lack of Work,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,182
323910,Laborer Renewables,T,55105,07/02/24,07/02/24,208,01/26/2025,Lack of Work,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,182
323914,Laborer Renewables,A,55105,07/02/24,07/02/24,240,Unknown,Unknown,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,182
323918,Operator Renewables,T,55100,07/02/24,07/02/24,94,10/04/24,Lack of Work,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,182
323929,Laborer Renewables,A,55105,07/02/24,07/02/24,240,Unknown,Unknown,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,182
323934,Laborer Renewables,A,55105,07/02/24,07/02/24,240,Unknown,Unknown,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,182
323941,Operator Renewables,T,55100,07/16/2024,07/16/2024,77,10/01/24,Lack of Work,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,168
323947,Laborer Renewables,T,55109,07/08/24,07/08/24,140,11/25/2024,Lack of Work,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,176
323948,Laborer Renewables,T,55105,07/03/24,07/03/24,0,07/03/24,No Call-No Show,0,1,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,181
324025,Gen Foreman Renewables 2,A,55143,07/15/2024,07/15/2024,227,Unknown,Unknown,0,0,,NoEvent,NoEvent,NoEvent,120,NoEvent,169
324029,Laborer Renewables,A,55100,07/18/2024,07/18/2024,224,Unknown,Unknown,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,166
324030,Laborer App Renewables,A,55113,07/10/24,07/10/24,232,Unknown,Unknown,0,0,,141,NoEvent,NoEvent,-8,NoEvent,NoEvent
324034,Operator Renewables,T,55094,07/23/2024,07/23/2024,126,11/26/2024,Lack of Work,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,161
327769,Laborer Renewables,T,55109,09/17/2024,09/17/2024,69,11/25/2024,Lack of Work,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,105
327779,Laborer Renewables,A,55091,09/25/2024,09/25/2024,155,Unknown,Unknown,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,97
327802,Laborer Renewables,T,55109,09/18/2024,09/18/2024,68,11/25/2024,Lack of Work,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,104
327814,Laborer Renewables,A,55123,09/24/2024,09/24/2024,156,Unknown,Unknown,0,0,,NoEvent,NoEvent,NoEvent,-8,NoEvent,98
327820,Laborer Renewables,T,55105,09/25/2024,09/25/2024,149,02/21/2025,Lack of Work,0,0,,NoEvent,NoEvent,NoEvent,43,NoEvent,97
327835,Laborer Renewables,T,55100,10/01/24,10/01/24,47,11/17/2024,Lack of Work,0,0,,NoEvent,NoEvent,NoEvent,71,NoEvent,NoEvent
327843,Laborer Renewables,A,55091,09/24/2024,09/24/2024,156,Unknown,Unknown,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,98
327844,Laborer Renewables,A,55123,09/24/2024,09/24/2024,156,Unknown,Unknown,0,0,,NoEvent,NoEvent,NoEvent,-8,NoEvent,98
327847,Laborer Renewables,T,55100,09/25/2024,09/25/2024,53,11/17/2024,Lack of Work,0,0,,NoEvent,NoEvent,NoEvent,71,NoEvent,97
327921,Laborer Renewables,A,55091,09/24/2024,09/24/2024,156,Unknown,Unknown,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,98
327923,Survey Tech Renewables,T,55122,10/01/24,10/01/24,107,01/16/2025,Personal/Family,1,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent
327976,Laborer App Renewables,A,55113,09/25/2024,09/25/2024,155,Unknown,Unknown,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,97
327979,Laborer Renewables,A,55091,10/01/24,10/01/24,149,Unknown,Unknown,0,0,,-34,NoEvent,NoEvent,NoEvent,NoEvent,91
327983,Laborer Renewables,T,55109,09/24/2024,09/24/2024,62,11/25/2024,Lack of Work,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,98
327988,Laborer Renewables,A,55091,09/24/2024,09/24/2024,156,Unknown,Unknown,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,98
328045,Laborer Renewables,A,55091,09/25/2024,09/25/2024,155,Unknown,Unknown,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,97
328046,Laborer Renewables,A,55123,10/01/24,10/01/24,149,Unknown,Unknown,0,0,,NoEvent,NoEvent,NoEvent,-8,NoEvent,91
328047,Laborer Renewables,T,55100,10/01/24,10/01/24,47,11/17/2024,Lack of Work,0,0,,NoEvent,NoEvent,NoEvent,71,NoEvent,NoEvent
328090,Business Dev Manager,A,Not Applicable,10/07/24,10/07/24,143,Unknown,Unknown,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent
328137,Contracts Specialist,A,Not Applicable,10/21/2024,10/21/2024,129,Unknown,Unknown,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,71
328142,Laborer Renewables,T,55094,10/01/24,10/01/24,46,11/16/2024,Lack of Work,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,91
328192,Laborer Renewables,T,55117,10/02/24,10/02/24,46,11/17/2024,Lack of Work,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,90
328193,Operator Renewables,A,55113,10/02/24,10/02/24,148,Unknown,Unknown,0,0,,NoEvent,NoEvent,NoEvent,64,NoEvent,90
328199,Laborer Renewables,T,55311,10/02/24,10/02/24,61,12/02/24,Lack of Work,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,90
328200,Regional Manager,A,Not Applicable,10/21/2024,10/21/2024,129,Unknown,Unknown,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,71
328212,Laborer App Renewables,T,55117,10/02/24,10/02/24,46,11/17/2024,Lack of Work,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,90
328217,Laborer Renewables,T,55117,10/24/2024,10/24/2024,24,11/17/2024,Lack of Work,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,68
328228,Laborer Renewables,T,55094,10/01/24,10/01/24,53,11/23/2024,Lack of Work,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,91
324052,Laborer Renewables,T,55109,07/09/24,07/09/24,108,10/25/2024,Unknown,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent
324061,Quality Site Manager,T,55097,07/15/2024,07/15/2024,31,08/15/2024,Policy Viol-Other,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,169
324104,Laborer Renewables,T,55109,07/09/24,07/09/24,108,10/25/2024,Other Job,1,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,175
324116,Laborer Renewables,T,55100,07/10/24,09/26/2024,52,11/17/2024,Lack of Work,0,0,,NoEvent,NoEvent,96,88,NoEvent,174
324145,Laborer App Renewables,T,55117,07/11/24,07/11/24,24,08/04/24,Personal/Family,1,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,173
324153,Operator Renewables,A,55113,07/15/2024,07/15/2024,227,Unknown,Unknown,0,0,,NoEvent,NoEvent,NoEvent,50,NoEvent,169
324185,Laborer Renewables,T,55096,07/10/24,07/10/24,22,08/01/24,Personal/Family,1,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,174
324193,Laborer Renewables,T,55100,07/10/24,07/10/24,153,12/10/24,Lack of Work,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent
324199,Laborer Renewables,A,55113,07/10/24,07/10/24,232,Unknown,Unknown,0,0,,NoEvent,NoEvent,NoEvent,50,NoEvent,NoEvent
324212,Operator Renewables,T,55109,07/10/24,07/10/24,72,09/20/2024,Other Job,1,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,174
324218,Field Admin,A,55123,07/29/2024,07/29/2024,213,Unknown,Unknown,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent
324220,Helper Renewables,T,55100,07/10/24,07/10/24,130,11/17/2024,Lack of Work,0,0,,NoEvent,NoEvent,NoEvent,63,NoEvent,NoEvent
324238,Laborer Renewables,T,55117,07/16/2024,07/16/2024,124,11/17/2024,Lack of Work,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,168
324242,Laborer Renewables,T,55100,07/10/24,07/10/24,130,11/17/2024,Lack of Work,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent
324249,Foreman Renewables,T,55117,07/11/24,07/11/24,197,01/24/2025,Lack of Work,0,0,,22,NoEvent,NoEvent,NoEvent,NoEvent,173
324286,Laborer Renewables,T,55723,07/16/2024,07/16/2024,115,11/08/24,Lack of Work,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,168
324289,Electrician Renewables,T,55074,07/16/2024,07/16/2024,189,01/21/2025,Lack of Work,0,0,,71,NoEvent,NoEvent,28,NoEvent,168
324324,Laborer Renewables,T,55723,07/16/2024,07/16/2024,115,11/08/24,Lack of Work,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,168
324343,Operator Renewables,T,55109,07/16/2024,07/16/2024,59,09/13/2024,Other Job,1,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,168
324347,Operator Renewables,A,55091,07/23/2024,07/23/2024,219,Unknown,Unknown,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,161
324356,Operator Renewables,T,55109,07/16/2024,07/16/2024,128,11/21/2024,Policy Viol-Other,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,168
324365,Laborer Renewables,T,55109,07/16/2024,07/16/2024,69,09/23/2024,Other Job,1,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,168
324371,Operator Renewables,A,55091,07/16/2024,07/16/2024,226,Unknown,Unknown,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,168
324378,Laborer Renewables,A,55105,07/16/2024,07/16/2024,226,Unknown,Unknown,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,168
324392,Laborer Renewables,A,55123,07/18/2024,01/08/25,50,Unknown,Unknown,0,0,,NoEvent,NoEvent,-8,NoEvent,NoEvent,166
324428,Truck Driver Renewables,T,55105,07/23/2024,07/23/2024,193,02/01/25,Lack of Work,0,0,,NoEvent,NoEvent,NoEvent,50,NoEvent,161
328238,Laborer Renewables,T,55117,10/02/24,10/02/24,46,11/17/2024,Lack of Work,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,90
328242,Laborer Renewables,A,55138,10/01/24,02/24/2025,3,Unknown,Unknown,0,0,,NoEvent,NoEvent,-55,NoEvent,NoEvent,91
328258,Laborer Renewables,T,55143,10/03/24,10/03/24,67,12/09/24,Lack of Work,0,0,,NoEvent,NoEvent,NoEvent,64,NoEvent,89
328270,Laborer Renewables,T,55094,10/03/24,10/03/24,44,11/16/2024,Lack of Work,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,89
328282,Laborer App Renewables,T,55117,10/02/24,10/02/24,46,11/17/2024,Lack of Work,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,90
328283,Laborer App Renewables,T,55117,10/02/24,10/02/24,46,11/17/2024,Lack of Work,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,90
328288,Quality Site Technician,T,55100,10/07/24,10/07/24,66,12/12/24,Lack of Work,0,0,,NoEvent,NoEvent,NoEvent,29,NoEvent,NoEvent
328290,Laborer Renewables,T,55105,10/07/24,10/07/24,24,10/31/2024,No Call-No Show,0,1,,NoEvent,NoEvent,NoEvent,48,NoEvent,85
328296,Operator Renewables,A,55143,10/09/24,10/09/24,141,Unknown,Unknown,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,83
328301,Operator Renewables,A,55113,10/07/24,10/07/24,143,Unknown,Unknown,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,85
328322,Laborer Renewables,A,55093,10/03/24,10/03/24,147,Unknown,Unknown,0,0,,NoEvent,NoEvent,NoEvent,-27,NoEvent,89
328334,Laborer Renewables,T,55117,10/02/24,10/02/24,8,10/10/24,Resignation,1,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,90
328339,Laborer Renewables,T,55123,10/07/24,10/07/24,74,12/20/2024,Personal/Family,1,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,85
328345,Laborer Renewables,T,55311,10/07/24,10/07/24,25,11/01/24,Lack of Work,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,85
328346,Laborer Renewables,A,55091,10/07/24,10/07/24,143,Unknown,Unknown,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,85
328353,Laborer Renewables,T,55094,10/09/24,10/09/24,35,11/13/2024,Policy Viol-Other,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,83
328364,Laborer Renewables,T,55094,10/03/24,10/03/24,44,11/16/2024,Lack of Work,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,89
328365,Laborer Renewables,T,55143,10/09/24,10/09/24,61,12/09/24,Lack of Work,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,83
328408,Laborer Renewables,T,55143,10/09/24,10/09/24,61,12/09/24,Lack of Work,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,83
328420,Laborer Renewables,T,55094,10/07/24,10/07/24,37,11/13/2024,Policy Viol-Drug/Alcohol,0,1,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,85
328421,Foreman Renewables,T,55143,10/07/24,10/07/24,118,02/02/25,Lack of Work,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,85
328424,Electrician Renewables,T,55117,10/02/24,10/02/24,18,10/20/2024,Other Job,1,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,90
328426,Quality Site Technician,T,55105,10/07/24,10/07/24,3,10/10/24,Policy Viol-Other,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,85
328434,Laborer Renewables,T,55143,10/07/24,10/07/24,63,12/09/24,Lack of Work,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,85
328443,Survey Tech Renewables,A,55138,10/07/24,10/07/24,143,Unknown,Unknown,0,0,,NoEvent,NoEvent,NoEvent,50,NoEvent,NoEvent
328444,Laborer Renewables,T,55123,10/09/24,10/09/24,23,11/01/24,Policy Viol-Safety,0,1,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,83
324441,Laborer Renewables,T,55117,07/23/2024,07/23/2024,11,08/03/24,Resignation,1,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,161
324450,Laborer Renewables,A,55123,07/23/2024,07/23/2024,219,Unknown,Unknown,0,0,,NoEvent,NoEvent,NoEvent,22,NoEvent,161
324477,Operator Renewables,T,55091,07/25/2024,07/25/2024,133,12/05/24,Lack of Work,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,159
324555,Laborer Renewables,T,55100,07/23/2024,07/23/2024,52,09/13/2024,Personal/Family,1,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,161
324560,Laborer Renewables,T,55100,07/23/2024,07/23/2024,117,11/17/2024,Lack of Work,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,161
324561,Laborer Renewables,T,55117,07/25/2024,07/25/2024,12,08/06/24,Personal/Family,1,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,159
324588,Laborer Renewables,T,55117,07/23/2024,07/23/2024,3,07/26/2024,Personal/Family,1,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,161
324617,Laborer Renewables,T,55100,07/23/2024,07/23/2024,83,10/14/2024,Personal/Family,1,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,161
324626,HSE Site Technician,T,55113,07/23/2024,07/23/2024,143,12/13/2024,Resignation,1,0,,NoEvent,NoEvent,NoEvent,29,NoEvent,NoEvent
324635,Operator Renewables,T,55105,07/23/2024,07/23/2024,190,01/29/2025,Lack of Work,0,0,,NoEvent,NoEvent,NoEvent,111,NoEvent,161
324636,Laborer Renewables,T,55097,07/23/2024,07/23/2024,115,11/15/2024,Lack of Work,0,0,,NoEvent,NoEvent,NoEvent,NoEvent,NoEvent,161
