EE #,FLSA Category,PR Dept,HireDate,Reason,Craft Class Code,Project Code
306205,Non-Exempt,4104,03/16/2023,New hire,18-40-1002,55085.0
311674,Non-Exempt,4104,08/02/2023,New hire,18-30-1001,55090.0
331202,Non-Exempt,4104,01/15/2025,New hire,18-41-1002,55091.0
308000,Non-Exempt,4104,04/27/2023,New hire,18-40-1001,55093.0
329209,Non-Exempt,4104,10/28/2024,New hire,18-30-1002,55091.0
323214,Non-Exempt,4104,06/18/2024,New hire,18-199-501,55117.0
329122,Non-Exempt,4104,10/23/2024,New hire,18-41-1002,55091.0
314635,Non-Exempt,4104,10/05/2023,New hire,18-41-1002,55081.0
320989,Non-Exempt,4104,05/07/2024,New hire,18-30-1002,55094.0
300742,Non-Exempt,4104,09/29/2022,New hire,18-40-1001,55086.0
304175,Non-Exempt,4104,01/11/2023,New hire,18-30-1002,55089.0
304177,Non-Exempt,4104,01/11/2023,New hire,18-30-1002,55089.0
320587,Non-Exempt,4104,05/07/2024,New hire,18-5-5050,55094.0
300310,Non-Exempt,4104,09/14/2022,New hire,18-797-100,55105.0
322446,Non-Exempt,4104,06/05/2024,New hire,18-47-101,55138.0
329214,Non-Exempt,4104,10/28/2024,New hire,18-47-400,55109.0
317809,Non-Exempt,4104,02/14/2024,New hire,18-41-1002,55109.0
303890,Non-Exempt,4104,01/03/2023,New hire,18-745-100,55117.0
324783,Non-Exempt,4104,07/31/2024,New hire,18-41-1002,55086.0
306162,Non-Exempt,4104,03/21/2023,New hire,18-40-1001,55076.0
321246,Non-Exempt,4104,05/16/2024,New hire,18-796-501,55702.0
319105,Non-Exempt,4104,03/21/2024,New hire,18-47-101,55113.0
319103,Non-Exempt,4104,03/21/2024,New hire,18-41-1001,55100.0
325731,Non-Exempt,4104,08/27/2024,New hire,18-745-104,55117.0
329506,Non-Exempt,4104,11/04/2024,New hire,18-5-5060,55091.0
319311,Non-Exempt,4104,03/26/2024,New hire,18-8-1005,55091.0
317051,Non-Exempt,4104,01/17/2024,New hire,18-299-501,55117.0
325675,Non-Exempt,4104,09/03/2024,New hire,18-40-1001,55094.0
329275,Non-Exempt,4104,11/04/2024,New hire,18-40-1001,55091.0
317619,Non-Exempt,4104,02/08/2024,New hire,18-40-1001,55094.0
284510,Non-Exempt,4104,04/03/2023,New hire,18-299-522,55117.0
305432,Non-Exempt,4104,02/23/2023,New hire,18-8-1006,55093.0
310787,Non-Exempt,4104,07/10/2023,New hire,18-748-500,55305.0
315591,Non-Exempt,4104,11/01/2023,New hire,18-298-401,55105.0
323869,Non-Exempt,4104,07/01/2024,New hire,18-47-403,55138.0
323837,Non-Exempt,4104,07/16/2024,New hire,18-30-1003,55091.0
323781,Non-Exempt,4104,07/16/2024,New hire,18-41-1001,55100.0
324796,Non-Exempt,4104,07/30/2024,New hire,18-47-402,55143.0
328575,Non-Exempt,4104,10/14/2024,New hire,18-41-1003,55100.0
308505,Non-Exempt,4104,05/17/2023,New hire,18-40-1002,55085.0
322260,Non-Exempt,4104,06/05/2024,New hire,18-41-1003,55123.0
299434,Non-Exempt,4104,08/09/2022,New hire,18-40-1001,55094.0
327843,Non-Exempt,4104,09/24/2024,New hire,18-41-1002,55091.0
316702,Non-Exempt,4104,01/08/2024,New hire,18-6-A622,55117.0
320360,Non-Exempt,4104,04/23/2024,New hire,18-41-1003,55100.0
321274,Non-Exempt,4104,05/21/2024,New hire,18-47-101,55138.0
303701,Non-Exempt,4104,12/21/2022,New hire,18-40-1002,55076.0
307768,Non-Exempt,4104,04/25/2023,New hire,18-47-400,55109.0
322247,Non-Exempt,4104,06/04/2024,New hire,18-41-1003,55103.0
322261,Non-Exempt,4104,06/04/2024,New hire,18-41-1003,55103.0
311809,Non-Exempt,4104,08/04/2023,New hire,18-765-501,
302731,Non-Exempt,4104,11/16/2022,New hire,18-8-1004,55123.0
302644,Non-Exempt,4104,11/15/2022,New hire,18-2-S263,55156.0
291740,Non-Exempt,4104,12/01/2021,New hire,18-8-1006,55076.0
298993,Non-Exempt,4104,07/19/2022,New hire,18-2-S265,55123.0
300170,Non-Exempt,4104,09/13/2022,New hire,18-47-601,55109.0
226408,Non-Exempt,4104,09/26/2023,New hire,18-77-502,55109.0
310424,Non-Exempt,4104,06/29/2023,New hire,18-40-1002,55090.0
312602,Non-Exempt,4104,08/22/2023,New hire,18-47-101,55109.0
311434,Non-Exempt,4104,07/25/2023,New hire,18-752-100,55302.0
313954,Non-Exempt,4104,09/19/2023,New hire,18-765-801,55303.0
291751,Non-Exempt,4104,12/01/2021,New hire,18-40-1002,55076.0
320855,Non-Exempt,4104,04/30/2024,New hire,18-708-202,55301.0
322259,Non-Exempt,4104,06/04/2024,New hire,18-41-1001,55123.0
323896,Non-Exempt,4104,07/08/2024,New hire,18-47-102,55143.0
311118,Non-Exempt,4104,07/19/2023,New hire,18-41-1002,55075.0
298363,Non-Exempt,4104,06/21/2022,New hire,18-41-1003,55105.0
324926,Non-Exempt,4104,08/01/2024,New hire,18-299-101,55117.0
300820,Exempt,4104,10/24/2022,New hire,18-1-S194,55109.0
322864,Non-Exempt,4104,06/12/2024,New hire,18-41-1003,55094.0
309126,Non-Exempt,4104,05/25/2023,New hire,18-41-1003,55123.0
319338,Non-Exempt,4104,03/26/2024,New hire,18-198-400,55107.0
331489,Exempt,4104,02/03/2025,New hire,18-4-S439,55143.0
291860,Non-Exempt,4104,12/07/2021,New hire,18-40-1002,55076.0
324633,Non-Exempt,4104,07/23/2024,New hire,18-296-502,55723.0
302472,Non-Exempt,4104,11/10/2022,New hire,18-40-1003,55086.0
300303,Non-Exempt,4104,09/13/2022,New hire,18-40-1002,55087.0
320152,Non-Exempt,4104,04/16/2024,New hire,18-41-1003,55094.0
306846,Non-Exempt,4104,04/03/2023,New hire,18-5-5020,55138.0
329391,Non-Exempt,4104,11/04/2024,New hire,18-47-101,55143.0
324363,Non-Exempt,4104,07/16/2024,New hire,18-47-101,55109.0
323358,Non-Exempt,4104,06/25/2024,New hire,18-796-501,55705.0
323320,Non-Exempt,4104,06/25/2024,New hire,18-196-500,55723.0
306668,Non-Exempt,4104,03/29/2023,New hire,18-40-1002,55303.0
318055,Non-Exempt,4104,02/21/2024,New hire,18-197-101,55105.0
323026,Non-Exempt,4104,06/18/2024,New hire,18-47-400,55109.0
325816,Non-Exempt,4104,09/04/2024,New hire,18-41-1003,55105.0
322845,Non-Exempt,4104,06/12/2024,New hire,18-195-402,55109.0
320677,Non-Exempt,4104,05/01/2024,New hire,18-40-1003,55089.0
310262,Non-Exempt,4104,06/27/2023,New hire,18-40-1001,55103.0
307527,Non-Exempt,4104,04/19/2023,New hire,18-47-601,55109.0
312741,Non-Exempt,4104,08/22/2023,New hire,18-30-1001,55093.0
302759,Non-Exempt,4104,11/15/2022,New hire,18-40-1003,55086.0
313687,Non-Exempt,4104,09/14/2023,New hire,18-77-103,55143.0
303667,Non-Exempt,4104,12/19/2022,New hire,18-40-1002,55076.0
308634,Non-Exempt,4104,05/11/2023,New hire,18-40-1002,55085.0
246042,Non-Exempt,4104,01/06/2022,New hire,18-40-1002,55085.0
321342,Non-Exempt,4104,05/22/2024,New hire,18-796-501,55723.0
309463,Non-Exempt,4104,06/01/2023,New hire,18-41-1002,55085.0
317776,Non-Exempt,4104,02/13/2024,New hire,18-40-1001,55103.0
318881,Non-Exempt,4104,03/13/2024,New hire,18-40-1003,55089.0
321070,Non-Exempt,4104,05/08/2024,New hire,18-196-500,55723.0
302737,Non-Exempt,4104,11/17/2022,New hire,18-40-1003,55086.0
301272,Non-Exempt,4104,10/12/2022,New hire,18-40-1003,55086.0
301270,Non-Exempt,4104,10/12/2022,New hire,18-40-1003,55086.0
320878,Non-Exempt,4104,05/07/2024,New hire,18-197-101,55105.0
304648,Non-Exempt,4104,01/24/2023,New hire,18-8-1006,55090.0
314932,Non-Exempt,4104,10/16/2023,New hire,18-41-1003,55107.0
328014,Non-Exempt,4104,09/25/2024,New hire,18-77-502,55113.0
321001,Non-Exempt,4104,05/07/2024,New hire,18-40-1001,55103.0
310405,Non-Exempt,4104,06/26/2023,New hire,18-748-400,55307.0
323868,Non-Exempt,4104,07/01/2024,New hire,18-197-400,55105.0
306214,Non-Exempt,4104,03/22/2023,New hire,18-40-1001,55076.0
306136,Non-Exempt,4104,03/22/2023,New hire,18-41-1002,55085.0
321462,Non-Exempt,4104,05/21/2024,New hire,18-41-1003,55101.0
323827,Non-Exempt,4104,07/01/2024,New hire,18-30-1000,55105.0
328650,Non-Exempt,4104,10/14/2024,New hire,18-745-100,55117.0
304220,Non-Exempt,4104,01/12/2023,New hire,18-74-101,55113.0
328642,Non-Exempt,4104,10/14/2024,New hire,18-745-100,55117.0
325577,Non-Exempt,4104,08/27/2024,New hire,18-30-1003,55094.0
328577,Non-Exempt,4104,10/14/2024,New hire,18-41-1003,55100.0
328852,Non-Exempt,4104,10/16/2024,New hire,18-30-1003,55100.0
327803,Non-Exempt,4104,09/18/2024,New hire,18-47-400,55109.0
330682,Non-Exempt,4104,01/15/2025,New hire,18-5-A522,55126.0
317906,Non-Exempt,4104,02/15/2024,New hire,18-8-1006,55100.0
323237,Non-Exempt,4104,06/20/2024,New hire,18-40-1002,55123.0
302791,Non-Exempt,4104,11/15/2022,New hire,18-40-1002,55103.0
315573,Exempt,4104,11/20/2023,New hire,18-2-S265,55123.0
302451,Non-Exempt,4104,11/08/2022,New hire,18-64-1002,55089.0
98830,Non-Exempt,4104,06/02/2022,New hire,18-8-1004,55085.0
323355,Non-Exempt,4104,06/20/2024,New hire,18-41-1003,55094.0
177675,Non-Exempt,4104,02/07/2023,New hire,18-8-1006,55093.0
319290,Non-Exempt,4104,03/21/2024,New hire,18-198-400,55113.0
314796,Non-Exempt,4104,10/05/2023,New hire,18-708-500,55304.0
317560,Non-Exempt,4104,02/07/2024,New hire,18-40-1002,55089.0
304512,Non-Exempt,4104,01/19/2023,New hire,18-30-1003,55086.0
305544,Exempt,4104,03/20/2023,New hire,18-1-S187,55138.0
291639,Non-Exempt,4104,11/30/2021,New hire,18-41-1002,55081.0
314875,Non-Exempt,4104,10/17/2023,New hire,18-40-1003,55097.0
319868,Non-Exempt,4104,04/09/2024,New hire,18-47-101,55113.0
318319,Non-Exempt,4104,02/27/2024,New hire,18-198-101,55107.0
317894,Non-Exempt,4104,02/14/2024,New hire,18-8-1004,55105.0
319973,Non-Exempt,4104,04/16/2024,New hire,18-197-400,55105.0
227029,Non-Exempt,4104,06/20/2023,New hire,18-40-1003,55094.0
309134,Non-Exempt,4104,05/22/2023,New hire,18-41-1002,55094.0
316698,Non-Exempt,4104,01/04/2024,New hire,18-40-1002,55103.0
319213,Non-Exempt,4104,03/19/2024,New hire,18-41-1003,55094.0
319639,Non-Exempt,4104,04/02/2024,New hire,18-196-500,55723.0
307558,Non-Exempt,4104,04/18/2023,New hire,18-2-3020,55085.0
312736,Non-Exempt,4104,08/22/2023,New hire,18-41-1002,55085.0
309250,Non-Exempt,4104,05/23/2023,New hire,18-41-1003,55085.0
319630,Non-Exempt,4104,04/23/2024,New hire,18-41-1002,55103.0
320827,Non-Exempt,4104,05/02/2024,New hire,18-745-800,55117.0
304632,Non-Exempt,4104,01/26/2023,New hire,18-40-1002,55093.0
319510,Non-Exempt,4104,04/02/2024,New hire,18-40-1001,55089.0
306637,Non-Exempt,4104,03/27/2023,New hire,18-77-402,55113.0
328255,Non-Exempt,4104,10/02/2024,New hire,18-47-102,55113.0
307704,Non-Exempt,4104,04/25/2023,New hire,18-41-1003,55090.0
306079,Non-Exempt,4104,03/16/2023,New hire,18-41-1002,55090.0
304956,Non-Exempt,4104,02/07/2023,New hire,18-8-1006,55087.0
324848,Non-Exempt,4104,08/06/2024,New hire,18-197-500,55105.0
319547,Non-Exempt,4104,04/09/2024,New hire,18-74-703,55138.0
323360,Non-Exempt,4104,06/25/2024,New hire,18-796-501,55723.0
322507,Non-Exempt,4104,06/04/2024,New hire,18-745-101,55117.0
303901,Non-Exempt,4104,01/03/2023,New hire,18-40-1002,55076.0
321566,Non-Exempt,4104,05/21/2024,New hire,18-197-400,55105.0
283921,Non-Exempt,4104,03/12/2024,New hire,18-8-1004,55310.0
318878,Non-Exempt,4104,03/12/2024,New hire,18-41-1003,55094.0
301587,Non-Exempt,4104,10/20/2022,New hire,18-8-1005,55087.0
328404,Non-Exempt,4104,10/07/2024,New hire,18-47-401,55143.0
318171,Non-Exempt,4104,02/22/2024,New hire,18-197-400,55105.0
323643,Non-Exempt,4104,06/25/2024,New hire,18-47-500,55109.0
323488,Non-Exempt,4104,06/26/2024,New hire,18-41-1003,55094.0
324619,Non-Exempt,4104,07/23/2024,New hire,18-41-1002,55086.0
320409,Non-Exempt,4104,04/24/2024,New hire,18-796-501,55723.0
274584,Non-Exempt,4104,04/25/2023,New hire,18-77-401,55109.0
327759,Non-Exempt,4104,09/17/2024,New hire,18-47-400,55109.0
302516,Non-Exempt,4104,11/08/2022,New hire,18-40-1003,55085.0
307509,Non-Exempt,4104,04/18/2023,New hire,18-5-5060,55143.0
307817,Non-Exempt,4104,04/25/2023,New hire,18-297-410,55105.0
294929,Non-Exempt,4104,04/12/2022,New hire,18-2-S263,55138.0
320739,Non-Exempt,4104,05/07/2024,New hire,18-47-101,55138.0
302360,Non-Exempt,4104,11/08/2022,New hire,18-41-1002,55087.0
291040,Non-Exempt,4104,10/19/2021,New hire,18-2-3220,55113.0
329131,Non-Exempt,4104,10/23/2024,New hire,18-47-400,55109.0
316809,Non-Exempt,4104,01/04/2024,New hire,18-40-1002,55100.0
321438,Non-Exempt,4104,06/03/2024,New hire,18-6-A622,55094.0
296360,Exempt,4104,06/20/2022,New hire,18-4-S406,55126.0
296723,Non-Exempt,4104,06/07/2022,New hire,18-8-1006,55091.0
304110,Non-Exempt,4104,01/10/2023,New hire,18-8-1006,55087.0
302248,Non-Exempt,4104,11/01/2022,New hire,18-8-1004,55802.0
296712,Non-Exempt,4104,06/07/2022,New hire,18-2-3030,55091.0
314749,Non-Exempt,4104,10/03/2023,New hire,18-765-501,55303.0
315648,Exempt,4104,11/20/2023,New hire,18-1-S194,55117.0
292924,Non-Exempt,4104,02/08/2022,New hire,18-5-A504,55702.0
305770,Non-Exempt,4104,03/14/2023,New hire,18-41-1002,55302.0
291875,Non-Exempt,4104,12/07/2021,New hire,18-40-1002,55081.0
299122,Non-Exempt,4104,07/26/2022,New hire,18-30-1002,55076.0
328974,Non-Exempt,4104,10/22/2024,New hire,18-199-401,55117.0
308413,Non-Exempt,4104,05/11/2023,New hire,18-40-1002,55090.0
321554,Non-Exempt,4104,05/21/2024,New hire,18-41-1003,55094.0
318883,Non-Exempt,4104,03/13/2024,New hire,18-40-1003,55086.0
302581,Non-Exempt,4104,11/14/2022,New hire,18-197-400,55105.0
329256,Non-Exempt,4104,10/30/2024,New hire,18-47-101,55143.0
321668,Non-Exempt,4104,05/22/2024,New hire,18-197-400,55105.0
313652,Exempt,4104,09/25/2023,New hire,18-1-S196,
294893,Non-Exempt,4104,04/11/2022,New hire,18-2-S268,55113.0
322764,Non-Exempt,4104,06/11/2024,New hire,18-41-1003,55100.0
310588,Non-Exempt,4104,03/12/2024,New hire,18-41-1003,55094.0
307401,Non-Exempt,4104,04/19/2023,New hire,18-40-1001,55093.0
205095,Non-Exempt,4104,06/11/2024,New hire,18-40-1001,55101.0
320853,Non-Exempt,4104,05/07/2024,New hire,18-197-101,55105.0
300218,Non-Exempt,4104,08/30/2022,New hire,18-41-1003,55086.0
316057,Non-Exempt,4104,11/28/2023,New hire,18-77-101,55109.0
320712,Non-Exempt,4104,05/07/2024,New hire,18-796-501,55702.0
318149,Non-Exempt,4104,09/17/2024,New hire,18-47-403,55138.0
282870,Non-Exempt,4104,01/26/2022,New hire,18-40-1002,55079.0
325915,Non-Exempt,4104,09/10/2024,New hire,18-199-501,55117.0
306950,Non-Exempt,4104,04/04/2023,New hire,18-41-1003,55103.0
325290,Non-Exempt,4104,08/15/2024,New hire,18-195-402,55109.0
324290,Non-Exempt,4104,07/16/2024,New hire,18-197-400,55105.0
317617,Non-Exempt,4104,02/13/2024,New hire,18-197-101,55105.0
315022,Exempt,4104,11/20/2023,New hire,18-2-S234,55100.0
307321,Non-Exempt,4104,04/13/2023,New hire,18-41-1002,55087.0
302476,Non-Exempt,4104,11/10/2022,New hire,18-2-3110,55086.0
291703,Non-Exempt,4104,12/07/2021,New hire,18-40-1002,55081.0
291310,Non-Exempt,4104,11/03/2021,New hire,18-41-1002,55076.0
310256,Non-Exempt,4104,06/28/2023,New hire,18-47-400,55109.0
308529,Non-Exempt,4104,05/11/2023,New hire,18-40-1001,55086.0
311127,Non-Exempt,4104,07/20/2023,New hire,18-41-1002,55076.0
322138,Non-Exempt,4104,06/04/2024,New hire,18-41-1002,55123.0
323796,Non-Exempt,4104,07/01/2024,New hire,18-47-101,55138.0
303757,Non-Exempt,4104,12/26/2022,New hire,18-40-1002,55090.0
309260,Non-Exempt,4104,05/23/2023,New hire,18-41-1003,55085.0
319512,Non-Exempt,4104,04/03/2024,New hire,18-40-1001,55089.0
319853,Non-Exempt,4104,04/09/2024,New hire,18-197-400,55105.0
320253,Non-Exempt,4104,05/20/2024,New hire,18-6-6520,55105.0
328411,Non-Exempt,4104,10/07/2024,New hire,18-40-1002,55122.0
321987,Non-Exempt,4104,05/28/2024,New hire,18-2-3110,55091.0
320544,Non-Exempt,4104,04/22/2024,New hire,18-708-202,55301.0
324725,Non-Exempt,4104,07/31/2024,New hire,18-77-402,55138.0
315837,Non-Exempt,4104,11/07/2023,New hire,18-708-501,55301.0
325721,Non-Exempt,4104,08/27/2024,New hire,18-745-500,55117.0
299757,Non-Exempt,4104,08/25/2022,New hire,18-8-1005,55090.0
323328,Non-Exempt,4104,06/25/2024,New hire,18-197-500,55105.0
328715,Non-Exempt,4104,10/14/2024,New hire,18-41-1003,55100.0
323540,Non-Exempt,4104,06/26/2024,New hire,18-41-1003,55100.0
311750,Non-Exempt,4104,08/03/2023,New hire,18-40-1002,55076.0
236752,Non-Exempt,4104,10/25/2022,New hire,18-8-1006,55087.0
328589,Non-Exempt,4104,10/14/2024,New hire,18-41-1003,55100.0
294601,Non-Exempt,4104,04/05/2022,New hire,18-40-1002,55079.0
318288,Non-Exempt,4104,02/27/2024,New hire,18-198-400,55107.0
302762,Non-Exempt,4104,11/15/2022,New hire,18-74-601,55113.0
327801,Non-Exempt,4104,09/18/2024,New hire,18-47-400,55109.0
307344,Non-Exempt,4104,04/11/2023,New hire,18-40-1003,55085.0
328894,Non-Exempt,4104,10/23/2024,New hire,18-74-400,55109.0
323054,Non-Exempt,4104,06/18/2024,New hire,18-41-1003,55311.0
300968,Non-Exempt,4104,10/06/2022,New hire,18-47-401,55143.0
328619,Non-Exempt,4104,10/14/2024,New hire,18-41-1003,55100.0
291738,Non-Exempt,4104,11/30/2021,New hire,18-73-1002,55079.0
291730,Non-Exempt,4104,11/30/2021,New hire,18-30-1001,55079.0
310785,Non-Exempt,4104,07/11/2023,New hire,18-41-1003,55094.0
328765,Non-Exempt,4104,10/15/2024,New hire,18-41-1003,55100.0
328784,Non-Exempt,4104,10/16/2024,New hire,18-199-401,55117.0
306381,Non-Exempt,4104,03/22/2023,New hire,18-2-3230,55094.0
304242,Non-Exempt,4104,01/10/2023,New hire,18-2-3070,55094.0
309901,Non-Exempt,4104,06/20/2023,New hire,18-77-405,55143.0
309644,Non-Exempt,4104,06/06/2023,New hire,18-40-1002,55085.0
302479,Non-Exempt,4104,11/10/2022,New hire,18-40-1003,55086.0
295389,Non-Exempt,4104,04/27/2022,New hire,18-40-1002,55085.0
321205,Non-Exempt,4104,05/15/2024,New hire,18-8-1005,55100.0
315686,Non-Exempt,4104,11/16/2023,New hire,18-8-1004,55105.0
302769,Non-Exempt,4104,11/15/2022,New hire,18-40-1002,55087.0
302978,Non-Exempt,4104,11/29/2022,New hire,18-77-402,55138.0
310847,Non-Exempt,4104,07/12/2023,New hire,18-40-1002,55076.0
291985,Non-Exempt,4104,12/15/2021,New hire,18-8-1006,55076.0
313356,Non-Exempt,4104,09/05/2023,New hire,18-41-1002,55085.0
320848,Non-Exempt,4104,05/08/2024,New hire,18-297-400,55105.0
320731,Non-Exempt,4104,05/07/2024,New hire,18-199-101,55117.0
244279,Non-Exempt,4104,06/11/2024,New hire,18-199-121,55117.0
324212,Non-Exempt,4104,07/10/2024,New hire,18-295-411,55109.0
291732,Non-Exempt,4104,11/30/2021,New hire,18-30-1003,55079.0
285367,Non-Exempt,4104,01/10/2023,New hire,18-40-1002,55085.0
313368,Non-Exempt,4104,09/06/2023,New hire,18-8-1005,55105.0
325590,Non-Exempt,4104,08/27/2024,New hire,18-30-1003,55094.0
292509,Non-Exempt,4104,01/19/2022,New hire,18-8-1005,55101.0
322675,Non-Exempt,4104,06/11/2024,New hire,18-197-400,55105.0
323723,Non-Exempt,4104,07/01/2024,New hire,18-40-1002,55096.0
306187,Non-Exempt,4104,03/16/2023,New hire,18-40-1002,55076.0
323847,Non-Exempt,4104,07/01/2024,New hire,18-30-1000,55311.0
322314,Non-Exempt,4104,06/05/2024,New hire,18-47-101,55138.0
300255,Non-Exempt,4104,09/13/2022,New hire,18-40-1001,55087.0
324450,Non-Exempt,4104,07/23/2024,New hire,18-41-1003,55123.0
323451,Non-Exempt,4104,06/26/2024,New hire,18-40-1002,55094.0
282807,Non-Exempt,4104,10/06/2022,New hire,18-8-1005,55086.0
295111,Non-Exempt,4104,04/19/2022,New hire,18-41-1003,55085.0
306890,Non-Exempt,4104,04/06/2023,New hire,18-41-1001,55093.0
328634,Non-Exempt,4104,10/14/2024,New hire,18-41-1003,55100.0
296425,Non-Exempt,4104,05/31/2022,New hire,18-40-1002,55079.0
302699,Non-Exempt,4104,11/15/2022,New hire,18-40-1002,55087.0
323505,Non-Exempt,4104,06/25/2024,New hire,18-47-400,55109.0
324381,Non-Exempt,4104,07/18/2024,New hire,18-47-400,55109.0
329831,Non-Exempt,4104,11/18/2024,New hire,18-30-1002,55091.0
325448,Non-Exempt,4104,08/27/2024,New hire,18-77-501,55113.0
291975,Non-Exempt,4104,12/14/2021,New hire,18-40-1002,55076.0
294867,Non-Exempt,4104,04/11/2022,New hire,18-40-1001,55087.0
312547,Non-Exempt,4104,08/29/2023,New hire,18-40-1002,55303.0
307686,Non-Exempt,4104,04/26/2023,New hire,18-2-3020,55085.0
303756,Non-Exempt,4104,12/26/2022,New hire,18-30-1001,55085.0
291030,Non-Exempt,4104,10/19/2021,New hire,18-41-1002,55085.0
317924,Non-Exempt,4104,02/20/2024,New hire,18-4-S208,55150.0
298400,Non-Exempt,4104,06/22/2022,New hire,18-2-3060,55094.0
310437,Non-Exempt,4104,07/10/2023,New hire,18-30-1001,55724.0
321196,Non-Exempt,4104,05/14/2024,New hire,18-41-1002,55123.0
325480,Non-Exempt,4104,08/27/2024,New hire,18-30-1003,55123.0
240833,Non-Exempt,4104,05/07/2024,New hire,18-299-101,55117.0
303547,Non-Exempt,4104,12/14/2022,New hire,18-40-1001,55085.0
306232,Non-Exempt,4104,03/16/2023,New hire,18-40-1002,55076.0
296114,Non-Exempt,4104,05/17/2022,New hire,18-40-1001,55085.0
306225,Non-Exempt,4104,03/22/2023,New hire,18-4-S429,55100.0
322033,Non-Exempt,4104,05/29/2024,New hire,18-5-5030,55123.0
317999,Non-Exempt,4104,02/20/2024,New hire,18-41-1003,55094.0
325213,Non-Exempt,4104,08/13/2024,New hire,18-297-400,55105.0
321954,Non-Exempt,4104,06/06/2024,New hire,18-41-1003,55094.0
321208,Non-Exempt,4104,05/15/2024,New hire,18-47-402,55126.0
280185,Non-Exempt,4104,04/25/2023,New hire,18-40-1001,55093.0
309297,Non-Exempt,4104,06/01/2023,New hire,18-8-1005,55091.0
307499,Non-Exempt,4104,04/18/2023,New hire,18-41-1001,55105.0
295407,Non-Exempt,4104,04/27/2022,New hire,18-8-1006,55085.0
303202,Non-Exempt,4104,12/06/2022,New hire,18-5-5090,55105.0
328228,Non-Exempt,4104,10/01/2024,New hire,18-41-1002,55094.0
290914,Non-Exempt,4104,10/12/2021,New hire,18-40-1002,55075.0
245624,Non-Exempt,4104,05/07/2024,New hire,18-199-101,55117.0
281778,Non-Exempt,4104,01/04/2023,New hire,18-2-3220,55087.0
296164,Non-Exempt,4104,05/18/2022,New hire,18-40-1002,55085.0
291028,Non-Exempt,4104,10/19/2021,New hire,18-2-S271,55138.0
303676,Non-Exempt,4104,12/19/2022,New hire,18-40-1002,55076.0
309045,Non-Exempt,4104,05/17/2023,New hire,18-41-1003,55105.0
303753,Non-Exempt,4104,12/26/2022,New hire,18-41-1003,55094.0
295390,Non-Exempt,4104,04/27/2022,New hire,18-40-1002,55085.0
301065,Non-Exempt,4104,08/03/2023,New hire,18-40-1002,55076.0
318499,Non-Exempt,4104,03/05/2024,New hire,18-73-1003,55313.0
292047,Non-Exempt,4104,12/20/2021,New hire,18-40-1002,55076.0
274772,Non-Exempt,4104,02/16/2023,New hire,18-40-1001,55094.0
322623,Non-Exempt,4104,06/11/2024,New hire,18-41-1003,55103.0
322626,Non-Exempt,4104,06/11/2024,New hire,18-40-1001,55103.0
328329,Non-Exempt,4104,10/01/2024,New hire,18-745-500,55117.0
317684,Non-Exempt,4104,02/08/2024,New hire,18-40-1002,55089.0
312600,Non-Exempt,4104,06/20/2024,New hire,18-77-703,55143.0
308770,Non-Exempt,4104,05/16/2023,New hire,18-40-1003,55086.0
